180015,1,月1; 月2,導入II-A,平田昌輝,2; 3; 4,専門教育科目共通科目,2,,絵画分野デッサン(木炭紙サイズ画用紙)\\n第1回:場所決め、構図決定、制作\\n第2回:制作\\n第3回:制作\\n第4回:制作\\n第5回:制作\\n第6回:制作\\n第7回:制作\\n第8回:講評会\\n彫刻分野(B112彫塑室、B115木彫室)\\n第1回:ガインス、彫刻立体分野についてのガイダンス、両課題の説明\\n第2回:テラコッタ制作1(荒付け作業)\\n第3回:テラコッタ制作2(粘土での制作、原型ほぼ完成)\\n第4回:テラコッタ制作3(くり抜き、乾燥)次回までに焼成(教員対応)\\n第5回:テラコッタ制作4(焼成後の仕上げ)レディメイド制作\\n第6回:テラコッタ制作5(仕上げ着彩)、レディメイド制作(仕上げ)\\n第7回:講評会(テラコッタ)\\n第8回:講評会(レディメイド),絵画分野、彫刻立体分野でそれぞれ50%ずつ評価を行い、2分野合わせて100%で評価を行う。\\n両分野の成績評価方法は以下の通り。\\n講評会への出品を前提に、授業への参加意欲30%と授業成果作品70%で評価する。講評会への作品提出と参加が単位認定の前提条件です。\\n授業への参加意欲30%\\n・授業中、制作中、講評会において行う作品内容についての質疑応答の内容で評価する。\\n授業成果作品70%\\n・制作への取り組み姿勢および講評会作品提出時の作品状態で評価する。,
180023,1,月3; 木3,博物館概論,三宮千佳,2; 3; 4,専門教育科目共通科目,2,212講義室,第1回博物館とは何か。博物館学とその内容\\n第2回多様な博物館\\n第3回博物館の事業1資料の多様性とその収集\\n第4回博物館の事業2資料の保管と活用、調査研究\\n第5回博物館の事業3展示1\\n第6回博物館の事業4展示2\\n第7回博物館の事業5普及教育\\n第8回博物館法と関係法令、博物館の財政\\n第9回博物館の組織と人、特に学芸員について\\n第10回海外、特に欧米の博物館の歴史1\\n第11回日本の博物館の歴史2\\n第12回日本の博物館学史\\n第13回博物館倫理(行動規範)\\n第14回博物館と社会(地域課題への対応、国際社会、多文化共生)\\n第15回まとめ,1講義時間内に実施する複数回の小テストの成績40%\\n※評価基準:講義内で説明した博物館に関する専門的な内容が理解できているか。\\n2授業後レポートの内容60%\\n※評価基準:講義を受けて、博物館の活動を理解し、それぞれの興味から博物館に関するテーマを設定でき、それに対して参考文献を理解し、また参照してまとめ、自分なりの考え(批判、展開など)も述べられているか。\\n上記について、その取り組みの積極性も勘案して総合的に評価する。,
180034,1,月4; 月5,まちづくり,籔谷祐介,2; 3; 4,専門教育科目共通科目,2,212講義室; 213講義室,1まちづくり概論|まちづくりとは・系譜・技術\\n2高岡のまちづくり|歴史・文化・観光・都市計画\\n3事例研究1|外部講師によるレクチャー\\n4事例研究2|発表とディスカッション\\n5地域課題・仮説設定|グループディスカッション\\n6調査計画|調査計画の方法・グループディスカッション\\n7調査結果まとめ|グループ内プレゼンテーション\\n8まちづくり事業企画案1|グループディスカッション\\n9まちづくり事業企画案2|グループディスカッション\\n10まちづくり事業企画案3|グループディスカッション\\n11中間発表|プレゼンテーション\\n12まちづくり事業企画案4|グループディスカッション\\n13まちづくり事業企画案5|グループディスカッション\\n14まちづくり事業企画案6|グループディスカッション\\n15最終発表会|公開プレゼンテーション,レポート課題|30点\\n・課題主旨の理解度、論理構成、表現の正確さ、考察力\\n授業への取り組み姿勢|30点\\n・講義に対する参加の積極性\\n・グループワークにおける積極性・協調性・貢献度\\n最終成果物|40点\\n・調査方法の妥当性・提案の説得力・独創性・表現力等を総合的に判断,
181012,1,月4; 月5; 木4; 木5,彫刻立体B,平田昌輝,3; 4,専門教育科目特色科目,2,,第1回授業ガイダンス、木材の知識・道具についての説明\\n第2回道具の仕立てについて説明、各自道具の仕立て\\n第3回アイデアスケッチをもとに、粘土によるマケットを制作\\n第4回木材に形をトレース、粗取り開始\\n第5回三面をそれぞれ粗取り1\\n第6回三面をそれぞれ粗取り2\\n第7回斜めの面を落としていく1\\n第8回斜めの面を落としていく2\\n第9回大きな形態感を合わせる1\\n第10回大きな形態感を合わせる2\\n第11回細かい形の彫り1\\n第12回細かい形の彫り2\\n第13回最終段階としての仕上げ彫り1\\n第14回最終段階としての仕上げ彫りおよび着彩2\\n第15回講評会,講評会への参加を前提に、授業における質疑応答などの参加意欲・取り組み状況30%、授業成果作品70%で評価する。\\n授業への参加意欲・取り組み状況30%\\n・授業中、制作中、講評会において行う作品内容についての質疑応答の内容で評価する。\\n授業成果作品70%\\n・制作への取り組み姿勢および講評会作品提出時の作品状態で評価する。,
182003,1,月1; 月2; 木1; 木2,工芸実習(金工)C,清水克朗,3; 4,専門教育科目特色科目,2,,1.課題説明、実習準備、下図準備\\n2.下図準備、原型制作\\n3.原形制作、保護具の説明、金属加工機械の安全操作、道具の仕立て\\n4.原形制作、金属加工機械の安全操作、道具の仕立て\\n5.原形制作、金属加工機械の安全操作、道具の仕立て\\n6.原形制作、表現の探求、道具の仕立て\\n7.原形制作、鋳型製作を勘案した形状の整理\\n8.原型制作中間講評\\n9.原形制作、仕上げ\\n10.石膏取り雌型製作\\n11.石膏取り雄型製作\\n12.石膏型割り出し\\n13.石膏原形修正及び仕上げ\\n14.石膏原形仕上げ\\n15.講評,課題成果品と授業への取り組みから以下の基準で評価する。\\n1.作業における安全の確保10%\\n2.作業環境の整備10%\\n3.粘土による造形力10%\\n4.レリーフについての理解と表現10%\\n5.自作道具の評価10%\\n6.各種技法及び用具、材料の取り扱い方、機械設備安全操作10%\\n7.型どり作業10%\\n8.廃棄物、廃水の適正な処理10%\\n9.作品評価20%,
184020,1,月1; 月2,建築法規,横山天心,3; 4,専門教育科目特色科目,2,213講義室,1回建築基準法の基礎定義、\\n2~3回建築基準法に係る法手続きの流れ\\n4、5回敷地、面積、高さなど\\n5、6回採光、換気に関する基準、居室の基準、設備の基準\\n7~9回道路の定義、用途地域、面積の制限、高さの制限\\n10、11回防火関する基準\\n12、13回避難に関する基準\\n14、15回構造に関する基準,テストで100%評価する,
185005,1,月4; 月5,文化政策論演習,荒木由希,3; 4,専門教育科目特色科目,2,210講義室,1ガイダンス\\n2非営利組織の概要\\n3非営利組織とは何か\\n4非営利組織の歴史的経緯\\n5法人と地域課題ミッション\\n6富山の福祉NPO(ゲスト講師)\\n7中間発表\\n8富山の中間支援NPO(ゲスト講師)\\n9参加から協働・共創\\n10地域活性化の実践(ゲスト講師)\\n11NPO法人の設立方法\\n12NPO法人申請書作成WS\\n13最終プレゼンテーション1\\n14最終プレゼンテーション2\\n15総括\\n16総括,レポート(70%)、および講義内での発言(30%)\\n※レポートについては既存の意見を踏まえた上で、自論を展開していることを評価する\\n※講義内での発言は、積極性および理解力を評価する,
188001,1-2,月3,特別演習(CADデザイン演習),内田和美,3; 4,専門教育科目,2.0,デジタル演習室(CADroom),第1回概要説明授業を通して行う課題についての説明\\n第2回CAD(ライノセラス)の基本操作トレーニング課題制作\\n第3回CAD(ライノセラス)の基本操作トレーニング課題制作\\n第4回CAD(ライノセラス)の基本操作トレーニング課題制作(昆虫)\\n第5回CAD(ライノセラス)の応用操作トレーニング課題制作\\n第6回CAD(ライノセラス)の応用操作トレーニング課題制作\\n第7回CAD(ライノセラス)の応用操作トレーニング課題制作\\n第8回CAD(ライノセラス)の応用操作トレーニング課題提出、講評\\n第9回課題制作(自動車のデザイン)、個人的に質問や疑問に答え指導する\\n第10回課題制作、個人的に質問や疑問に答え指導する\\n第11回課題制作、個人的に質問や疑問に答え指導する\\n第12回課題制作、個人的に質問や疑問に答え指導する、\\n第13回課題制作、個人的に質問や疑問に答え指導する\\n第14回課題制作、個人的に質問や疑問に答え指導する\\n第15回課題提出、講評会\\nモデル制作、レンダリングの基本操作を授業の中で適宜行い、CAMについてはサンプル制作を基に概要の説明を行う,授業態度・意欲40%、2つの課題(基礎&応用)CAD制作物完成度60%の合計により評価します。,メディアルーム、受講可能人数40人程度
188007,1,月1; 月2,特別講義(コンピュータグラフィックス),辻合秀一,3; 4,専門教育科目,2,210講義室,1.コンピュータグラフィックスとは\\n2.離散数学(デジタル)\\n3.線形代数(行列)\\n4.線形変換・アフィン変換\\n5.クリッピング\\n6.モデリング\\n7.曲線\\n8.曲面\\n9.ポリゴン\\n10.レンダリング\\n11.シェーディング\\n12.アニメーション\\n13.画像処理\\n14.ノンフォトリアリスティックレンダリング\\n15.可視化,達成目標に示す内容について正しく理解している期末試験(50%)と、各授業内容を正しく理解したうえで; 自分の意見を述べることができているかをレポート等(50%)から評価する。,
180018,2,月1; 月2,導入II-C,小川太郎,2; 3; 4,専門教育科目共通科目,2,,第1回漆工芸についての説明、課題説明、手板研ぎ、生漆で固め、(宿題として図案制作)\\n第2回絵付け、粉蒔き(銀丸分10号、平目4号)\\n第3回絵付け、粉蒔き(銀丸分10号、平目4号)粉固め\\n第4回粉固め、塗りこみ\\n第5回粉の研ぎ出し、固め\\n第6回胴擦り、固め(宿題としてすり漆3?4回)\\n第7回呂色磨き1回目(宿題として最終磨きまで)\\n第8回作品提出、講評会,授業態度、熱意30%、\\n(授業への取り組み、失敗後のリカバー、素材/技術理解への取組)\\n作品の出来具合70%\\n(作品の完成度、審美性)\\nで評価します。,
180024,2,月4; 月5,美学,伊東多佳子,2; 3; 4,専門教育科目共通科目,2.0,,1.イントロダクション美とは何か?芸術とは何か?\\n2.古代ギリシャにおける美と芸術自然哲学者とソフィスト\\n3.プラトンの美論と芸術論\\n4.アリストテレスの美論と芸術論\\n5.ヘレニズム・ローマ帝政期の美論と芸術論\\n6.中世美学史\\n7.近代美学の成立\\n8.芸術概念の成立\\n9.天才と趣味\\n10.カントの判断力批判\\n11.芸術終焉論と芸術の定義について\\n12; 価値概念としての芸術\\n13.作品であるということはどういうことか\\n14.芸術の制度理論\\n15.じゃあ芸術っていったい何?,目標に達したかどうかを期末レポートにより評価します(100%)。レポート作成上のルールを守ることは当然ですが、その際に出された課題を理解し、かつ正確に説明した上で、自分の考えについて自分の言葉で述べていることが必要です。,
