102004,1-2,月3,ドイツ語基礎I,名執 基樹,1; 2; 3; 4,教養教育科目 基礎科目 国際化社会への対応(選択),1.0,,次のように教科書に沿って授業を進めていく予定です。ただし; 学習状況をみて進度を変えることがあります。\\n第1―3回 授業全体に関する説明。アルファベートとあいさつ。\\n第1課:発音。\\n第2課:人称代名詞と動詞の現在人称変化・語順\\n第4―5回 第3課:名詞の性と格\\n第6―7回 第4課:定冠詞類と不定冠詞類\\n第8回 第5課:人称代名詞\\n第9―10回 第6課:不規則動詞・命令形\\n第11―12回 第7課:前置詞\\n第13―14回 第8課:分離動詞・接続詞\\n第15回 まとめ\\n(授業形式)\\n練習(口頭; 筆記)中心の授業です。\\n練習および内容確認用の補助資料としてプリントを多用。ノートを取る代わりに練習に集中するスタイルをとります。,本科目では、「達成目標」について次のような割合で評価します。\\n( a ) 達成目標( 1 )( 2 )( 3 )のうち基本的な知識(スキル・知的態度を含む)の修得についての達成度(60%)\\n( b ) 達成目標( 1 )( 2 )( 3 )のうち発展的な知識(スキル・知的態度を含む)の修得についての達成度(30%)\\n( c ) 達成目標( 4 ) の知的態度についての達成度(10%)\\n成績評価は以下の方法で行います。\\n(1) 平常点(授業内;  授業外課題)25%(達成目標(a)10%+(b)5%+(c)10%/全体)\\n(2) 小テスト(3回の小テスト)15%(達成目標(a)15%/全体)\\n(3) 期末テスト60%(達成目標(a)35%+(b)25%/全体),始めて習う学修課題ですので授業内の取り組みの充実度がそのまま成果に結びつきます。欠席1回で5~10点程度成績が下がります。欠席には気をつけて下さい。
102007,1-2,月4,ドイツ語基礎I,名執 純子,1 ; 2 ; 3 ; 4,教養教育科目 基礎科目 国際化社会への対応(選択),1,五福共E33番教室,次のように教科書に沿って授業を進めていく予定です。ただし; 学修状況をみて進度を変えることがあります。\\n第1―3回   授業全体に関する説明。アルファベートとあいさつ。\\n第1課:発音。\\n第2課:人称代名詞と動詞の現在人称変化・語順\\n第4―5回   第3課:名詞の性と格\\n第6―7回   第4課:定冠詞類と不定冠詞類\\n第8回      第5課:人称代名詞\\n第9―10回  第6課:不規則動詞・命令形\\n第11―12回 第7課:前置詞\\n第13―14回 第8課:分離動詞・接続詞\\n第15回     まとめ,本科目では、「達成目標」について次のような割合で評価します。\\n( a ) 達成目標( 1 ) ( 2 )( 3 )のうち基本的な知識(スキル・知的態度を含む)の修得についての達成度(60%)\\n( b ) 達成目標( 1 )( 2 )( 3 )のうち発展的な知識(スキル・知的態度を含む)の修得についての達成度(30%)\\n( c ) 達成目標( 4 ) の知的態度についての達成度(10%)\\n成績評価は以下の方法で行います。\\n(1) 小テスト60%(達成目標(a)35%+(b)15%+(c)10%/全体)\\n(2) 期末試験40%(達成目標(a)25%+(b)15%/全体),
102400,1-2,月3,中国語基礎I,大野 圭介,1 ; 2 ; 3 ; 4,教養教育科目 基礎科目 国際化社会への対応(選択),1,五福共A44番教室,・授業の進め方\\n第1回 第1課 声調と単母音\\n第2回 第2課 子音\\n第3回 第3課 複母音\\n第4回 第4課 鼻母音\\n第5回 第5課 発音上のルール\\n第6回 第6課 自己紹介\\n第7回 第6課 人称代名詞、判断文など\\n第8回 「授業のまとめと復習1」\\n第9回 第7課 星座\\n第10回 第7課 月日と曜日、指示代詞など\\n第11回 第8課 家族構成\\n第12回 第8課 家族の人数と構成、形容詞述語文\\n第13回 第9課 通学\\n第14回 第9課 連動文、疑問詞など\\n第15回 練習とまとめ\\n第16回 「授業のまとめと復習1」\\n授業は、\\n・基本的な会話文の理解と発音練習\\n・例文を中心とした文法の解説\\n・リスニング、表現の練習\\nのサイクルを繰り返し行います。\\n発音をマスターし、なおかつ聴いて理解できるようになるには、授業以外の時間にも繰り返し練習しなければ不可能です。教科書付属の音声教材などを有効に利用して練習を繰り返してください。また、課文の暗誦も有効な方法です。\\n中国社会の諸相を幅広く視野に収め、中国文化をより身近なものにするよう工夫し、必要に応じて中国の映画などビデオ教材も利用する予定です。,本科目では、「達成目標」について次のような割合で評価します。\\n( a ) 達成目標( 1 )( 2 )( 3 )のうち基本的な知識(スキル・知的態度を含む)の修得についての達成度(60%)\\n( b ) 達成目標( 1 )( 2 )( 3 )のうち発展的な知識(スキル・知的態度を含む)の修得についての達成度(30%)\\n( c ) 達成目標( 4 ) の知的態度についての達成度(10%)\\n(1) 「学修内容を確認する小テスト、授業前後の課題、授業中の活動等の評価」(40%、内訳a:20%、b:10%、c:10%)\\n(2)「共通テスト」(20%、内訳a:20%)\\n(3)「定期テスト・活動課題での評価」(40%、内訳a:20%、b:20%),
102401,1-2,月3,中国語基礎I,森賀 一恵,1 ; 2 ; 3 ; 4,教養教育科目 基礎科目 国際化社会への対応(選択),1,五福共E31番教室,・授業の進め方\\n第1回 第1課 声調と単母音\\n第2回 第2課 子音\\n第3回 第3課 複母音\\n第4回 第4課 鼻母音\\n第5回 第5課 発音上のルール\\n第6回 第6課 自己紹介\\n第7回 第6課 人称代名詞、判断文など\\n第8回 「授業のまとめと復習1」\\n第9回 第7課 星座\\n第10回 第7課 月日と曜日、指示代詞など\\n第11回 第8課 家族構成\\n第12回 第8課 家族の人数と構成、形容詞述語文\\n第13回 第9課 通学\\n第14回 第9課 連動文、疑問詞など\\n第15回 練習とまとめ\\n第16回 「授業のまとめと復習1」\\n授業は、\\n・基本的な会話文の理解と発音練習\\n・例文を中心とした文法の解説\\n・リスニング、表現の練習\\nのサイクルを繰り返し行います。\\n発音をマスターし、なおかつ聴いて理解できるようになるには、授業以外の時間にも繰り返し練習しなければ不可能です。教科書付属の音声教材などを有効に利用して練習を繰り返してください。また、課文の暗誦も有効な方法です。\\n中国社会の諸相を幅広く視野に納め、中国文化をより身近なものにするよう工夫し、必要に応じて中国の映画などビデオ教材も利用する予定です。,本科目では、「達成目標」について次のような割合で評価します。\\n( a ) 達成目標( 1 )( 2 )( 3 )のうち基本的な知識(スキル・知的態度を含む)の修得についての達成度(60%)\\n( b ) 達成目標( 1 )( 2 )( 3 )のうち発展的な知識(スキル・知的態度を含む)の修得についての達成度(30%)\\n( c ) 達成目標( 4 ) の知的態度についての達成度(10%)\\n(1) 「学修内容を確認する小テスト、授業前後の課題、授業中の活動等の評価」(40%、内訳a:20%、b:10%、c:10%)\\n(2)「共通テスト」(20%、内訳a:20%)\\n(3)「定期テスト・活動課題での評価」(40%、内訳a:20%、b:20%),
102402,1-2,月3,中国語基礎I,福田 翔,1 ; 2 ; 3 ; 4,教養教育科目 基礎科目 国際化社会への対応(選択),1,五福共A34番教室,・授業の進め方\\n第1回 第1課 声調・軽声・単母音\\n第2回 第2課 複母音・子音(1)\\n第3回 第3課 子音(2)・鼻母音\\n第4回 第4課 r化・変調\\n第5回 第5課 プロフィールを伝えよう!\\n第6回 第5課 “是”、“的”\\n第7回 第6課 どこへ行く?何食べる?\\n第8回 「授業のまとめと復習1」\\n第9回 第6課 動詞述語文、疑問視疑問文\\n第10回 第7課 中国語を学ぼう!\\n第11回 第7課 形容詞述語文、助動詞“想”\\n第12回 第8課 行き先を伝えよう!\\n第13回 第8課 連動文、「起点・着点」の前置詞\\n第14回 第9課 旅行の予定を話そう!\\n第15回 第9課 経験を表す表現、比較文\\n第16回 「授業のまとめと復習1」\\n授業は、\\n・基本的な会話文の理解と発音練習\\n・例文を中心とした文法の解説\\n・リスニング、表現の練習\\nのサイクルを繰り返し行います。\\n発音をマスターし、なおかつ聴いて理解できるようになるには、授業以外の時間にも繰り返し練習しなければ不可能です。教科書付属の音声教材などを有効に利用して練習を繰り返してください。また、課文の暗誦も有効な方法です。\\n中国社会の諸相を幅広く視野に納め、中国文化をより身近なものにするよう工夫し、必要に応じて中国の映画などビデオ教材も利用する予定です。,本科目では、「達成目標」について次のような割合で評価します。\\n( a ) 達成目標( 1 )( 2 )( 3 )のうち基本的な知識(スキル・知的態度を含む)の修得についての達成度(60%)\\n( b ) 達成目標( 1 )( 2 )( 3 )のうち発展的な知識(スキル・知的態度を含む)の修得についての達成度(30%)\\n( c ) 達成目標( 4 ) の知的態度についての達成度(10%)\\n(1) 「学修内容を確認する小テスト、授業前後の課題、授業中の活動等の評価」(a:20%、b:10%、c:10%)\\n(2)「共通テスト」(a:20%)\\n(3)「定期テスト・活動課題での評価」(a:20%、b:20%),
102403,1-2,月3,中国語基礎I,関 泉子,1 ; 2 ; 3 ; 4,教養教育科目 基礎科目 国際化社会への対応(選択),1,五福共E21番教室,・授業の進め方\\n第1回 第1課 声調と単母音\\n第2回 第2課 子音\\n第3回 第3課 複母音\\n第4回 第4課 鼻母音\\n第5回 第5課 発音上のルール\\n第6回 第6課 自己紹介\\n第7回 第6課 人称代名詞、判断文など\\n第8回 「授業のまとめと復習1」\\n第9回 第7課 星座\\n第10回 第7課 月日と曜日、指示代詞など\\n第11回 第8課 家族構成\\n第12回 第8課 家族の人数と構成、形容詞述語文\\n第13回 第9課 通学\\n第14回 第9課 連動文、疑問詞など\\n第15回 練習とまとめ\\n第16回 「授業のまとめと復習1」\\n授業は、\\n・基本的な会話文の理解と発音練習\\n・例文を中心とした文法の解説\\n・リスニング、表現の練習\\nのサイクルを繰り返し行います。\\n発音をマスターし、なおかつ聴いて理解できるようになるには、授業以外の時間にも繰り返し練習しなければ不可能です。教科書付属の音声教材などを有効に利用して練習を繰り返してください。また、課文の暗誦も有効な方法です。\\n中国社会の諸相を幅広く視野に納め、中国文化をより身近なものにするよう工夫し、必要に応じて中国の映画などビデオ教材も利用する予定です。,本科目では、「達成目標」について次のような割合で評価します。\\n( a ) 達成目標( 1 )( 2 )( 3 )のうち基本的な知識(スキル・知的態度を含む)の修得についての達成度(60%)\\n( b ) 達成目標( 1 )( 2 )( 3 )のうち発展的な知識(スキル・知的態度を含む)の修得についての達成度(30%)\\n( c ) 達成目標( 4 ) の知的態度についての達成度(10%)\\n(1) 「学修内容を確認する小テスト、授業前後の課題、授業中の活動等の評価」(40%、内訳a:20%、b:10%、c:10%)\\n(2)「共通テスト」(20%、内訳a:20%)\\n(3)「定期テスト・活動課題での評価」(40%、内訳a:20%、b:20%),
102404,1-2,月4,中国語基礎I,齊藤 大紀,1 ; 2 ; 3 ; 4,教養教育科目 基礎科目 国際化社会への対応(選択),1,五福共E43番教室,・授業の進め方\\n第1回 第1課 声調・軽声・単母音\\n第2回 第2課 複母音・子音(1)\\n第3回 第3課 子音(2)・鼻母音\\n第4回 第4課 r化・変調\\n第5回 第5課 プロフィールを伝えよう!\\n第6回 第5課 “是”、“的”\\n第7回 第6課 どこへ行く?何食べる?\\n第8回 「授業のまとめと復習1」\\n第9回 第6課 動詞述語文、疑問視疑問文\\n第10回 第7課 中国語を学ぼう!\\n第11回 第7課 形容詞述語文、助動詞“想”\\n第12回 第8課 行き先を伝えよう!\\n第13回 第8課 連動文、「起点・着点」の前置詞\\n第14回 第9課 旅行の予定を話そう!\\n第15回 第9課 経験を表す表現、比較文\\n第16回 「授業のまとめと復習1」\\n授業は、\\n・基本的な会話文の理解と発音練習\\n・例文を中心とした文法の解説\\n・リスニング、表現の練習\\nのサイクルを繰り返し行います。\\n発音をマスターし、なおかつ聴いて理解できるようになるには、授業以外の時間にも繰り返し練習しなければ不可能です。教科書付属の音声教材などを有効に利用して練習を繰り返してください。また、課文の暗誦も有効な方法です。\\n中国社会の諸相を幅広く視野に納め、中国文化をより身近なものにするよう工夫し、必要に応じて中国の映画などビデオ教材も利用する予定です。,本科目では、「達成目標」について次のような割合で評価します。\\n( a ) 達成目標( 1 )( 2 )( 3 )のうち基本的な知識(スキル・知的態度を含む)の修得についての達成度(60%)\\n( b ) 達成目標( 1 )( 2 )( 3 )のうち発展的な知識(スキル・知的態度を含む)の修得についての達成度(30%)\\n( c ) 達成目標( 4 ) の知的態度についての達成度(10%)\\n(1) 「学修内容を確認する小テスト、授業前後の課題、授業中の活動等の評価」(a:20%、b:10%、c:10%)\\n(2)「共通テスト」(a:20%)\\n(3)「定期テスト・活動課題での評価」(a:20%、b:20%),
102405,1-2,月4,中国語基礎I,梁 有紀,1 ; 2 ; 3 ; 4,教養教育科目 基礎科目 国際化社会への対応(選択),1,五福共E21番教室,・授業の進め方\\n第1回 第1課 声調と単母音\\n第2回 第2課 子音\\n第3回 第3課 複母音\\n第4回 第4課 鼻母音\\n第5回 第5課 発音上のルール\\n第6回 第6課 自己紹介\\n第7回 第6課 人称代名詞、判断文など\\n第8回 「授業のまとめと復習1」\\n第9回 第7課 星座\\n第10回 第7課 月日と曜日、指示代詞など\\n第11回 第8課 家族構成\\n第12回 第8課 家族の人数と構成、形容詞述語文\\n第13回 第9課 通学\\n第14回 第9課 連動文、疑問詞など\\n第15回 練習とまとめ\\n第16回 「授業のまとめと復習1」\\n授業は、\\n・基本的な会話文の理解と発音練習\\n・例文を中心とした文法の解説\\n・リスニング、表現の練習\\nのサイクルを繰り返し行います。\\n発音をマスターし、なおかつ聴いて理解できるようになるには、授業以外の時間にも繰り返し練習しなければ不可能です。教科書付属の音声教材などを有効に利用して練習を繰り返してください。また、課文の暗誦も有効な方法です。\\n中国社会の諸相を幅広く視野に納め、中国文化をより身近なものにするよう工夫し、必要に応じて中国の映画などビデオ教材も利用する予定です。,本科目では、「達成目標」について次のような割合で評価します。\\n( a ) 達成目標( 1 )( 2 )( 3 )のうち基本的な知識(スキル・知的態度を含む)の修得についての達成度(60%)\\n( b ) 達成目標( 1 )( 2 )( 3 )のうち発展的な知識(スキル・知的態度を含む)の修得についての達成度(30%)\\n( c ) 達成目標( 4 ) の知的態度についての達成度(10%)\\n(1) 「学修内容を確認する小テスト、授業前後の課題、授業中の活動等の評価」(40%、内訳a:20%、b:10%、c:10%)\\n(2)「共通テスト」(20%、内訳a:20%)\\n(3)「まとめテスト・活動課題での評価」(40%、内訳a:20%、b:20%),
102406,1-2,月4,中国語基礎I,森賀 一恵,1 ; 2 ; 3 ; 4,教養教育科目 基礎科目 国際化社会への対応(選択),1,五福共E31番教室,・授業の進め方\\n第1回 第1課 声調と単母音\\n第2回 第2課 子音\\n第3回 第3課 複母音\\n第4回 第4課 鼻母音\\n第5回 第5課 発音上のルール\\n第6回 第6課 自己紹介\\n第7回 第6課 人称代名詞、判断文など\\n第8回 「授業のまとめと復習1」\\n第9回 第7課 星座\\n第10回 第7課 月日と曜日、指示代詞など\\n第11回 第8課 家族構成\\n第12回 第8課 家族の人数と構成、形容詞述語文\\n第13回 第9課 通学\\n第14回 第9課 連動文、疑問詞など\\n第15回 練習とまとめ\\n第16回 「授業のまとめと復習1」\\n授業は、\\n・基本的な会話文の理解と発音練習\\n・例文を中心とした文法の解説\\n・リスニング、表現の練習\\nのサイクルを繰り返し行います。\\n発音をマスターし、なおかつ聴いて理解できるようになるには、授業以外の時間にも繰り返し練習しなければ不可能です。教科書付属の音声教材などを有効に利用して練習を繰り返してください。また、課文の暗誦も有効な方法です。\\n中国社会の諸相を幅広く視野に納め、中国文化をより身近なものにするよう工夫し、必要に応じて中国の映画などビデオ教材も利用する予定です。,本科目では、「達成目標」について次のような割合で評価します。\\n( a ) 達成目標( 1 )( 2 )( 3 )のうち基本的な知識(スキル・知的態度を含む)の修得についての達成度(60%)\\n( b ) 達成目標( 1 )( 2 )( 3 )のうち発展的な知識(スキル・知的態度を含む)の修得についての達成度(30%)\\n( c ) 達成目標( 4 ) の知的態度についての達成度(10%)\\n(1) 「学修内容を確認する小テスト、授業前後の課題、授業中の活動等の評価」(40%、内訳a:20%、b:10%、c:10%)\\n(2)「共通テスト」(20%、内訳a:20%)\\n(3)「定期テスト・活動課題での評価」(40%、内訳a:20%、b:20%),
102407,1-2,月4,中国語基礎I,福田 翔,1 ; 2 ; 3 ; 4,教養教育科目 基礎科目 国際化社会への対応(選択),1,五福共A34番教室,・授業の進め方\\n第1回 第1課 声調・軽声・単母音\\n第2回 第2課 複母音・子音(1)\\n第3回 第3課 子音(2)・鼻母音\\n第4回 第4課 r化・変調\\n第5回 第5課 プロフィールを伝えよう!\\n第6回 第5課 “是”、“的”\\n第7回 第6課 どこへ行く?何食べる?\\n第8回 「授業のまとめと復習1」\\n第9回 第6課 動詞述語文、疑問視疑問文\\n第10回 第7課 中国語を学ぼう!\\n第11回 第7課 形容詞述語文、助動詞“想”\\n第12回 第8課 行き先を伝えよう!\\n第13回 第8課 連動文、「起点・着点」の前置詞\\n第14回 第9課 旅行の予定を話そう!\\n第15回 第9課 経験を表す表現、比較文\\n第16回 「授業のまとめと復習1」\\n授業は、\\n・基本的な会話文の理解と発音練習\\n・例文を中心とした文法の解説\\n・リスニング、表現の練習\\nのサイクルを繰り返し行います。\\n発音をマスターし、なおかつ聴いて理解できるようになるには、授業以外の時間にも繰り返し練習しなければ不可能です。教科書付属の音声教材などを有効に利用して練習を繰り返してください。また、課文の暗誦も有効な方法です。\\n中国社会の諸相を幅広く視野に納め、中国文化をより身近なものにするよう工夫し、必要に応じて中国の映画などビデオ教材も利用する予定です。,本科目では、「達成目標」について次のような割合で評価します。\\n( a ) 達成目標( 1 )( 2 )( 3 )のうち基本的な知識(スキル・知的態度を含む)の修得についての達成度(60%)\\n( b ) 達成目標( 1 )( 2 )( 3 )のうち発展的な知識(スキル・知的態度を含む)の修得についての達成度(30%)\\n( c ) 達成目標( 4 ) の知的態度についての達成度(10%)\\n(1) 「学修内容を確認する小テスト、授業前後の課題、授業中の活動等の評価」(a:20%、b:10%、c:10%)\\n(2)「共通テスト」(a:20%)\\n(3)「定期テスト・活動課題での評価」(a:20%、b:20%),
